lot_id,tray_id,rta1_tat,hta1_tat,rta2_tat,ocv1_tat,c1_tat,dc1_tat,c2_tat,dc2_tat,c3_tat,dc3_tat,c4_tat,ocv2_tat,pg1_tat,pc1_tat,sa1_tat,socv1_tat,sa2_tat,socv2_tat,sa3_tat,socv3_tat
LOT-128,TRAY-2143,182559,86610,129731,118,3561,405,443,405,1799,3884,3459,118,290,290,51264,8,350722,6,209323,5
LOT-128,TRAY-2149,181603,86620,128649,118,3561,404,442,405,1684,3880,3446,118,290,292,51475,4,351165,5,208983,6
LOT-128,TRAY-2153,180743,86523,128547,119,3564,404,447,404,1714,3884,3479,118,290,290,51265,4,351276,5,209462,6
LOT-128,TRAY-2154,179719,86635,129844,118,3562,405,451,405,1869,3882,3539,118,290,291,50554,5,350827,5,209139,6
LOT-128,TRAY-2157,179505,86465,129239,119,3564,404,446,405,1755,3878,3414,118,290,291,51116,5,351304,5,209344,9
LOT-128,TRAY-2158,179388,86644,130305,118,3561,405,442,405,1679,3881,3397,118,290,292,51178,5,351124,5,209605,6
LOT-128,TRAY-2160,179175,86486,129551,118,3559,405,448,405,1688,3878,3427,117,290,290,51183,6,351430,5,209531,6
LOT-128,TRAY-2161,179174,86485,129550,118,3568,405,444,404,1920,3902,3574,118,290,291,59527,5,345326,6,209280,6
LOT-128,TRAY-2163,179189,86504,129940,119,3561,404,442,405,1770,3892,3502,118,290,290,49549,5,350745,6,208951,5
LOT-128,TRAY-2166,178962,86616,130195,119,3587,404,443,404,2004,3883,3582,118,291,291,50972,5,351075,5,209022,5
LOT-128,TRAY-2167,178962,86615,130195,118,3557,404,441,404,1428,3874,3357,118,290,291,50962,6,350792,5,209564,6
LOT-128,TRAY-2180,178320,86585,130723,118,3556,404,443,405,1831,3878,3532,118,290,291,49309,5,350692,6,209211,5
LOT-128,TRAY-2182,178188,86618,130822,119,3555,405,447,404,1576,3886,3455,117,290,290,48892,5,350772,5,209075,5
LOT-128,TRAY-2186,178068,86491,130908,119,3555,405,447,404,1922,3871,3550,118,290,291,50407,5,350663,8,209715,6
LOT-128,TRAY-2187,178067,86491,130908,119,6200,405,724,405,6114,7604,11903,118,280,281,52096,5,345097,5,208969,6
LOT-128,TRAY-2193,176938,86619,131049,118,3561,405,648,405,5156,3879,7540,118,279,281,46896,5,349281,5,209684,6
LOT-128,TRAY-2195,176717,86510,130778,119,3560,405,446,405,1840,3881,3511,118,291,290,50429,4,350737,6,208430,6
LOT-128,TRAY-2196,176730,86613,131098,118,3555,405,453,405,1726,3877,3439,118,290,291,49600,5,351129,5,209365,6
LOT-128,TRAY-2200,176522,86616,131440,118,3557,405,450,406,1725,3881,3404,118,290,291,49843,5,350726,9,208203,5
LOT-128,TRAY-2211,175052,86527,131880,118,3582,405,442,404,1815,3906,3514,118,290,291,59560,5,345333,5,209285,5
LOT-128,TRAY-2215,174747,86622,132040,118,3553,405,448,404,1608,3886,3423,118,290,291,49350,5,351326,5,209163,5
LOT-129,TRAY-2128,182860,86550,129971,118,3560,405,443,405,1611,3883,3424,118,290,292,51347,6,350466,5,209236,5
LOT-129,TRAY-2129,182860,86549,129970,118,3551,405,447,405,1673,3874,3426,119,290,290,51574,5,351217,5,208949,6
LOT-129,TRAY-2136,182947,86470,129375,118,3557,405,460,405,2196,3876,3892,118,290,291,49983,5,351328,5,209537,5
LOT-129,TRAY-2139,183152,86618,128471,118,3540,405,454,405,1866,3876,3511,118,290,291,51021,5,351282,5,209443,5
LOT-129,TRAY-2140,182955,86507,129026,118,3549,405,450,405,1840,3869,3544,118,291,291,51575,5,351217,5,208950,6
LOT-129,TRAY-2141,182954,86507,129026,119,3554,405,446,404,1716,3880,3480,118,279,280,51656,5,350882,6,209484,5
LOT-129,TRAY-2142,182559,86610,129731,119,3552,406,445,405,1750,3872,3447,118,290,290,51118,5,351304,5,209345,9
LOT-129,TRAY-2144,182539,86637,128646,119,3555,406,449,405,1729,3876,3414,118,290,290,51334,4,351224,6,209392,6
LOT-129,TRAY-2145,182539,86636,128645,120,3553,405,451,406,1904,3882,3509,118,290,290,51021,5,351283,5,209442,5
LOT-129,TRAY-2146,182393,86505,128763,119,3548,405,450,405,1766,3875,3463,118,290,291,50963,5,350956,5,209438,8
LOT-129,TRAY-2148,181603,86621,128649,119,3545,405,447,404,1794,3880,3469,118,290,291,60499,5,345469,6,209212,6
LOT-129,TRAY-2150,181714,86510,128575,118,3559,404,451,405,1729,3881,3540,118,290,291,51265,4,351276,5,209462,6
LOT-129,TRAY-2151,181714,86510,128575,119,3577,405,451,406,1625,3887,3381,117,290,290,51475,4,351165,5,208983,6
LOT-129,TRAY-2159,179388,86644,130304,119,3567,406,443,405,1760,3884,3503,118,289,291,51120,5,351203,5,209494,5
LOT-129,TRAY-2164,179032,86505,130307,119,3561,405,441,405,1632,3877,3386,118,290,291,59560,5,345333,5,209284,5
LOT-129,TRAY-2165,179031,86505,130307,119,3552,405,444,405,1731,3876,3466,118,290,291,50972,5,351075,5,209022,5
LOT-129,TRAY-2168,178866,86608,130414,119,3565,405,447,405,1818,3875,3497,118,290,291,50787,5,351105,5,209576,5
LOT-129,TRAY-2169,178866,86609,130414,118,3551,406,451,405,1792,3866,3494,118,290,291,48659,5,350766,6,208966,6
LOT-129,TRAY-2170,178995,86596,130491,119,3570,405,444,404,1794,3880,3471,118,290,290,61492,9,227855,9,209419,9
LOT-129,TRAY-2174,178587,86471,130434,119,3544,405,453,404,1817,3872,3489,119,290,290,51124,5,351260,5,209576,5
LOT-129,TRAY-2176,178595,86458,130586,118,3534,405,444,405,1837,3868,3499,117,290,291,61120,5,345352,5,209509,6
LOT-129,TRAY-2178,178395,86452,130755,119,3549,405,448,404,1695,3876,3346,118,290,290,50961,6,350792,5,209564,6
LOT-129,TRAY-2181,178320,86585,130723,119,3563,405,448,405,1640,3878,3385,118,290,291,50616,5,350882,5,208958,5
LOT-129,TRAY-2183,178188,86618,130822,119,3545,406,447,405,1808,3872,3454,118,290,290,50156,5,350820,8,208960,6
LOT-129,TRAY-2184,178174,86495,130609,118,3563,405,445,405,1665,3878,3338,118,281,280,48659,5,350767,5,208965,6
LOT-129,TRAY-2185,178174,86495,130609,119,3550,404,447,406,1765,3875,3403,118,290,290,50786,5,350736,4,209534,5
LOT-129,TRAY-2194,176718,86510,130778,119,3551,405,444,405,1793,3881,3490,118,290,290,61326,5,345587,5,207963,5
LOT-129,TRAY-2197,176730,86614,131097,118,3554,404,450,405,1789,3879,3496,118,290,290,50319,6,350697,6,209474,5
LOT-129,TRAY-2201,176521,86616,131441,118,3562,405,448,405,1667,3878,3418,118,290,290,60026,5,345329,5,209471,6
LOT-129,TRAY-2202,175546,86616,131585,118,3564,405,443,405,1663,3882,3363,119,280,280,60474,5,345613,5,209039,6
LOT-129,TRAY-2204,175327,86514,131229,118,3559,405,440,404,1599,3879,3225,118,291,290,49894,5,350587,6,209160,6
LOT-129,TRAY-2205,175326,86514,131229,118,3552,405,443,405,1744,3872,3442,118,289,291,49894,5,350588,6,209160,6
LOT-129,TRAY-2207,175180,86513,131539,119,3556,405,445,405,1737,3877,3427,118,290,291,59846,6,345593,5,207974,5
LOT-129,TRAY-2209,175046,86617,131799,118,3555,404,450,404,1774,3879,3430,119,290,290,58492,5,345291,5,208911,5
LOT-129,TRAY-2212,174965,86525,132107,119,3555,405,444,404,1718,3877,3431,118,290,291,49244,5,350348,5,209382,5
LOT-129,TRAY-2214,174748,86623,132039,118,3557,405,445,405,1488,3885,3379,118,290,291,49243,5,350347,5,209381,5
LOT-129,TRAY-2226,174185,86514,133795,119,3556,405,441,405,1661,3880,3396,118,290,290,48646,5,349663,5,209445,6
LOT-129,TRAY-2227,174185,86514,133794,119,3565,405,445,405,1720,3884,3404,119,290,292,49430,6,350795,6,209168,6
LOT-129,TRAY-2238,173632,86608,134946,119,3547,405,452,405,1809,3879,3413,118,290,290,48878,5,350352,5,209464,6
LOT-129,TRAY-2255,172806,86595,135422,119,3555,404,452,404,1859,3887,3490,118,290,291,47445,5,349386,5,209421,5
LOT-130,TRAY-1958,190808,87350,127347,119,3572,406,443,405,1626,3891,3401,118,289,291,52584,5,357080,5,209162,6
LOT-130,TRAY-1974,188843,87590,126676,119,3569,404,452,405,1729,3884,3424,118,290,291,53153,5,349190,5,209472,6
LOT-130,TRAY-1976,189253,87612,139436,119,3562,405,446,405,1753,3883,3465,118,269,269,51938,5,350196,6,209284,6
LOT-130,TRAY-1982,188581,87551,139392,119,3577,406,439,405,1327,3892,3388,118,290,291,51629,5,350467,5,209405,5
LOT-130,TRAY-1994,186460,87745,139506,117,3565,405,448,405,1742,3881,3442,118,290,291,51386,6,350439,6,209152,6
LOT-130,TRAY-1995,186459,87745,139507,118,3574,406,448,405,1685,3895,3435,118,279,280,51212,5,350262,5,208724,6
LOT-130,TRAY-1996,186525,87754,139257,118,3573,405,448,406,1854,3885,3559,118,290,290,51508,6,350508,5,208856,5
LOT-130,TRAY-2001,186373,87860,138768,118,3568,405,448,406,1757,3884,3464,118,290,291,51502,9,215892,9,209024,9
LOT-130,TRAY-2006,186039,87881,126012,119,3568,405,444,404,1718,3885,3359,118,268,269,53627,5,349081,6,209541,6
LOT-130,TRAY-2012,186225,86484,126109,118,3574,405,449,405,1392,3882,3358,118,280,280,52607,5,357399,5,208464,7
LOT-130,TRAY-2027,184001,87439,137883,119,3544,406,449,405,1855,3860,3497,118,290,291,50314,9,216480,8,209269,9
LOT-130,TRAY-2156,179505,86465,129239,118,3545,405,448,404,1743,3874,3350,118,280,281,51347,6,350466,5,209236,5
LOT-130,TRAY-2171,178994,86595,130490,118,3575,404,445,405,1738,3876,3472,118,290,291,49549,5,350744,6,208952,5
LOT-130,TRAY-2172,178667,86604,130365,118,3574,405,441,405,1612,3889,3419,118,290,291,50650,5,350884,5,209500,5
LOT-130,TRAY-2173,178667,86605,130365,118,3561,405,447,405,1755,3886,3472,118,290,291,50650,5,350884,5,209501,5
LOT-130,TRAY-2175,178588,86469,130434,119,3540,405,446,405,1744,3869,3477,117,290,291,49309,5,350692,6,209211,5
LOT-130,TRAY-2188,177901,86497,130872,118,3545,405,447,405,1749,3872,3507,118,290,291,48892,5,350773,4,209076,5
LOT-130,TRAY-2189,177901,86497,130872,119,3560,405,449,404,1779,3879,3484,118,290,291,50407,5,350663,8,209714,6
LOT-130,TRAY-2190,177174,86613,130774,117,3545,406,456,405,1875,3875,3459,118,290,290,49449,5,351170,5,209032,5
LOT-130,TRAY-2191,177173,86614,130775,118,3553,405,450,405,1677,3881,3422,117,290,290,61506,5,345521,5,209016,5
LOT-130,TRAY-2192,176938,86619,131049,119,3555,405,455,405,1750,3880,3460,117,290,291,49451,5,351170,5,209032,5
LOT-130,TRAY-2198,176585,86514,131181,118,3547,405,458,405,1850,3879,3420,117,290,292,50470,5,350141,5,209746,6
LOT-130,TRAY-2199,176586,86514,131180,118,3540,405,455,405,1949,3878,3449,118,290,291,49600,5,351129,5,209365,5
LOT-130,TRAY-2203,175546,86616,131585,117,3558,404,443,404,1654,3874,3393,118,280,279,60475,5,345613,5,209038,5
LOT-130,TRAY-2206,175180,86513,131539,119,3556,405,445,405,1686,3880,3404,118,290,291,58323,5,345288,6,208981,6
LOT-130,TRAY-2208,175047,86617,131799,119,3560,405,450,404,2066,3891,3598,118,289,290,49312,6,350627,5,209126,6
LOT-130,TRAY-2213,174964,86525,132107,119,3557,406,446,405,1527,3875,3443,117,290,290,49351,5,351326,5,209164,5
LOT-130,TRAY-2216,174615,86623,132286,118,3551,405,448,405,1691,3873,3385,118,290,292,58209,5,345411,5,209061,5
LOT-130,TRAY-2217,174614,86622,132286,119,3549,406,448,405,1723,3873,3428,118,291,291,58209,5,345411,5,209060,5
LOT-130,TRAY-2220,174486,86619,133707,119,3536,405,452,405,1925,3867,3528,118,290,291,48876,5,351002,5,209174,5
LOT-130,TRAY-2224,174213,86517,132849,118,3555,404,443,404,1724,3874,3243,118,290,290,48552,5,350842,4,209042,6
LOT-130,TRAY-2225,174213,86516,132849,118,3551,405,446,405,1741,3875,3442,118,290,291,48552,5,350843,4,209042,6
LOT-130,TRAY-2232,173798,86506,134092,118,3549,405,450,405,1845,3866,3502,118,290,291,49257,5,350475,5,209261,6
LOT-130,TRAY-2234,173777,86617,134412,118,3546,404,449,404,1868,3877,3565,118,280,280,56495,5,345311,6,209093,5
LOT-130,TRAY-2235,173776,86617,134413,119,3556,406,444,404,1804,3875,3556,118,291,290,56967,5,345173,5,209133,5
LOT-130,TRAY-2236,173701,86506,134308,119,3550,405,449,405,1877,3872,3437,117,290,291,45112,5,350005,5,209541,6
LOT-130,TRAY-2237,173701,86505,134309,119,3538,405,450,405,1800,3860,3320,118,279,280,45112,5,350005,5,209541,6
LOT-131,TRAY-2210,175052,86527,131880,118,3555,405,448,405,1748,3882,3423,118,289,290,58492,5,345291,5,208912,5
LOT-131,TRAY-2218,174491,86522,132335,118,3557,405,448,405,1694,3877,3411,118,290,291,57041,5,345267,5,208952,6
LOT-131,TRAY-2219,174491,86522,132335,118,3545,405,451,405,1748,3867,3462,118,280,280,55857,5,345498,5,208307,6
LOT-131,TRAY-2221,174487,86619,133708,118,3562,405,448,404,1903,3870,3543,118,290,292,48875,5,351002,5,209174,5
LOT-131,TRAY-2222,174368,86516,132724,119,3554,405,446,405,1686,3876,3410,118,290,290,48646,5,349662,5,209445,6
LOT-131,TRAY-2223,174367,86516,132724,118,3557,405,445,404,1543,3878,3418,118,290,291,57043,5,345268,5,208952,6
LOT-131,TRAY-2228,174029,86615,134248,118,7066,405,489,405,1993,7662,5857,118,279,280,50920,6,345104,6,209370,6
LOT-131,TRAY-2229,174028,86615,134248,118,3543,405,446,404,1752,3872,3429,118,290,291,56966,5,345173,5,209133,5
LOT-131,TRAY-2230,174083,86619,134162,118,3548,405,447,405,1759,3875,3474,118,290,290,49471,5,350545,5,209294,5
LOT-131,TRAY-2231,174082,86620,134161,118,3549,405,449,405,1786,3880,3450,118,290,290,49471,5,350545,5,209294,5
LOT-131,TRAY-2233,173798,86506,134092,118,3530,404,447,404,1881,3867,3499,119,290,291,49257,5,350475,5,209261,6
LOT-131,TRAY-2240,173601,86598,134577,118,3559,405,453,404,1707,3878,3417,118,289,291,49303,5,350393,6,208817,5
LOT-131,TRAY-2241,173601,86598,134576,118,3552,405,453,405,1721,3877,3431,118,290,292,48204,5,349445,5,209072,6
LOT-131,TRAY-2242,173392,86597,134853,119,3544,405,446,406,1804,3870,3523,118,291,291,47808,6,349537,5,209567,5
LOT-131,TRAY-2243,173391,86597,134853,119,3550,405,441,405,1780,3866,3524,119,290,291,47809,6,349537,5,209567,5
LOT-131,TRAY-2244,173244,86499,134619,118,3548,405,447,405,1740,3879,3393,117,290,291,48258,5,350181,5,208601,6
LOT-131,TRAY-2245,173244,86499,134618,118,3547,404,449,405,1748,3876,3450,118,291,290,48258,5,350180,5,208602,6
LOT-131,TRAY-2248,173081,86502,135108,119,3582,405,451,405,1638,3879,3439,117,290,290,56495,5,345311,6,209093,5
LOT-131,TRAY-2249,173080,86501,135107,119,3558,404,462,405,1720,3879,3437,118,290,291,49000,5,349975,5,209475,5
LOT-131,TRAY-2250,173096,86600,134863,119,3534,405,452,405,1813,3871,3423,118,291,291,49012,6,350209,5,209464,5
LOT-131,TRAY-2251,173096,86600,134863,119,3538,405,457,404,1909,3875,3419,118,290,291,55857,5,345497,5,208306,6
LOT-131,TRAY-2253,172929,86494,134881,117,3539,405,453,405,1855,3865,3418,118,290,291,49002,5,349975,5,209475,6
LOT-131,TRAY-2256,172624,86599,135363,118,3535,404,454,404,1897,3862,3461,118,290,291,45374,6,349730,5,208941,5
LOT-131,TRAY-2257,172624,86598,135363,117,3554,405,453,405,1781,3878,3465,118,290,290,48305,5,349819,5,209393,5
LOT-131,TRAY-2260,172502,86516,135250,118,3553,404,449,404,1830,3883,3493,118,290,291,46897,5,349281,5,209683,6
LOT-131,TRAY-2261,172503,86517,135250,119,3546,405,449,404,1741,3878,3484,117,290,291,45374,6,349730,5,208942,5
LOT-131,TRAY-2266,172291,86614,135950,118,3548,404,450,405,1824,3876,3429,120,289,291,47784,6,349472,5,209625,5
LOT-131,TRAY-2267,172291,86615,135949,119,3555,406,448,405,1776,3872,3473,118,290,291,47784,5,349471,5,209625,5
LOT-131,TRAY-2268,172153,86614,135925,118,3534,404,457,403,1904,3864,3503,118,289,290,46570,5,349665,5,209528,6
LOT-131,TRAY-2269,172153,86614,135925,118,3540,404,449,406,1848,3876,3503,118,290,290,46558,5,349290,5,209765,5
LOT-131,TRAY-2270,172051,86613,135963,118,3596,404,452,405,1707,3888,3445,118,290,290,53587,5,345316,5,208290,5
LOT-131,TRAY-2271,172051,86613,135963,118,3557,405,449,405,1751,3879,3442,118,291,291,53588,5,345316,5,208291,5
LOT-131,TRAY-2310,170576,89410,143280,119,3550,404,449,404,1823,3868,3343,118,289,290,52189,5,344969,6,209544,6
LOT-131,TRAY-2311,170576,89410,143280,118,3549,404,444,404,1776,3867,3363,118,291,290,52038,5,344871,5,209522,8
LOT-131,TRAY-2327,169985,89710,142975,118,3552,404,451,404,1821,3882,3478,118,290,290,51803,8,344913,5,209519,5
LOT-131,TRAY-2328,169763,86540,142880,118,3559,405,451,406,1805,3884,3440,118,290,290,52268,5,345222,5,209404,5
LOT-131,TRAY-2329,169763,86541,142881,118,3542,405,452,405,1839,3871,3446,119,290,291,52337,5,345187,5,209545,9
LOT-132,TRAY-2246,173257,86495,134590,119,3565,405,447,404,1733,3877,3465,118,290,291,48204,5,349445,5,209072,6
LOT-132,TRAY-2247,173257,86495,134590,118,3570,405,451,404,1893,3876,3500,117,290,291,49302,5,350394,6,208817,5
LOT-132,TRAY-2252,172929,86494,134881,119,3544,405,457,405,1765,3875,3396,118,280,280,49013,6,350209,5,209464,5
LOT-132,TRAY-2258,172591,86489,135050,118,3547,404,444,404,1829,3870,3415,118,290,290,46032,5,349420,6,209725,6
LOT-132,TRAY-2259,172590,86489,135050,118,3553,405,446,405,1610,3866,3466,118,289,290,46032,5,349420,6,209725,6
LOT-132,TRAY-2262,172458,86616,135832,118,3568,405,451,405,1863,3891,3431,118,290,291,46558,5,349290,5,209765,5
LOT-132,TRAY-2263,172458,86617,135833,118,3550,404,453,404,1865,3876,3448,119,290,291,47445,5,349386,5,209419,5
LOT-132,TRAY-2264,172310,86612,135659,119,3540,404,452,405,1783,3865,3459,118,290,290,46570,5,349665,5,209528,6
LOT-132,TRAY-2265,172310,86613,135658,118,3551,405,451,405,1753,3874,3453,118,290,290,50920,6,345104,6,209370,6
LOT-132,TRAY-2272,172033,86918,135850,119,3574,405,453,405,1728,3892,3341,119,290,291,46716,5,349445,5,208425,6
LOT-132,TRAY-2273,172034,86918,135850,119,3555,405,450,405,1846,3878,3548,117,290,291,55492,5,345017,5,208637,5
LOT-132,TRAY-2274,171891,86809,136005,118,3551,405,453,405,1720,3882,3481,117,290,292,55493,5,345018,5,208638,5
LOT-132,TRAY-2275,171891,86808,136006,118,3542,404,448,405,1888,3872,3514,118,290,290,46716,5,349444,5,208424,6
LOT-132,TRAY-2276,171831,87032,142866,118,3586,405,444,404,1676,3879,3457,118,290,291,51154,5,344961,6,209650,6
LOT-132,TRAY-2277,171831,87032,142866,118,3549,405,446,404,1749,3876,3503,118,290,290,52029,5,345120,5,209524,6
LOT-132,TRAY-2278,171739,87026,143106,120,3551,405,449,404,1701,3877,3098,118,280,280,51167,5,345079,5,209545,6
LOT-132,TRAY-2279,171738,87027,143106,119,3563,405,451,405,1752,3878,3457,117,289,291,51798,5,345176,6,208436,5
LOT-132,TRAY-2280,171814,87033,143207,118,3562,405,443,405,1830,3877,3497,119,289,291,51971,5,345003,6,209555,5
LOT-132,TRAY-2281,171815,87033,143207,117,3560,405,444,405,1684,3878,3396,118,290,291,51971,5,345004,6,209554,5
LOT-132,TRAY-2282,171802,87018,143329,119,3552,404,447,404,1512,3874,3454,118,290,290,51799,5,345176,5,208437,5
LOT-132,TRAY-2283,171801,87018,143330,119,3554,405,446,405,1665,3875,3434,118,290,290,51756,13,345152,5,209688,6
LOT-132,TRAY-2284,171714,86529,143278,118,3557,405,454,404,1768,3876,3449,118,291,291,51756,13,345153,5,209687,6
LOT-132,TRAY-2285,171714,86528,143277,118,3553,405,454,405,1719,3874,3453,118,290,290,51553,5,345189,5,209528,8
LOT-132,TRAY-2286,171743,87111,143407,119,3551,405,442,405,1811,3874,3508,118,290,291,52202,5,344864,5,209235,5
LOT-132,TRAY-2287,171743,87111,143406,118,3560,404,448,404,1845,3874,3556,117,290,291,51824,5,345132,5,209552,5
LOT-132,TRAY-2288,171967,86526,142928,118,3547,405,455,405,1824,3875,3421,117,290,291,51553,5,345189,5,209527,8
LOT-132,TRAY-2289,171966,86526,142929,119,3545,405,445,405,1776,3870,3449,118,290,291,52029,5,345120,5,209524,6
LOT-132,TRAY-2292,171765,88326,142881,119,3571,405,453,404,2015,3879,3573,118,290,291,52139,5,345111,5,209477,8
LOT-132,TRAY-2293,171764,88326,142881,118,3538,405,456,405,1669,3858,3282,118,291,290,52041,5,344968,6,209488,6
LOT-132,TRAY-2294,171821,86523,143372,118,3539,404,454,405,1760,3857,3447,118,291,291,51645,5,345046,5,209590,5
LOT-132,TRAY-2295,171821,86523,143373,118,3539,405,457,405,1789,3861,3473,118,290,291,51996,5,345081,5,208966,5
LOT-132,TRAY-2297,171679,86519,143354,118,3535,405,456,405,1923,3857,3540,118,290,291,52202,5,344863,5,209236,6
LOT-132,TRAY-2299,171771,88721,143217,118,3552,406,451,405,1943,3869,3428,118,290,292,52229,5,344978,5,209430,9
LOT-132,TRAY-2302,171380,86528,143160,118,3547,405,461,405,1842,3884,3439,119,290,291,51996,5,345081,5,208966,5
LOT-132,TRAY-2305,170921,88922,143015,118,3537,406,466,404,2237,3867,3848,118,290,291,52258,6,344521,8,209497,6
LOT-132,TRAY-2309,170514,89116,142992,119,3562,405,452,404,1723,3874,3406,117,290,291,52311,5,344539,5,209571,5
LOT-132,TRAY-2313,170290,89519,143170,118,3528,404,453,405,1744,3856,3406,117,290,293,52190,6,344857,5,209458,6
LOT-132,TRAY-2317,170265,86558,142986,118,3550,405,454,405,1939,3861,3576,118,290,290,52268,5,345221,5,209403,5
LOT-132,TRAY-2320,170096,89508,143233,118,3584,404,459,404,1778,3887,3437,118,290,291,52039,5,344871,5,209522,8
LOT-132,TRAY-2321,170095,89508,143234,118,3546,405,465,404,1891,3874,3477,118,290,291,52129,5,344950,5,209501,5
LOT-132,TRAY-2323,180387,93398,141825,119,3562,404,459,405,2020,3881,3625,118,290,290,46968,5,344937,5,222160,5
LOT-132,TRAY-2324,169794,86487,142793,118,3552,404,457,404,1792,3874,3468,118,290,290,52042,5,344967,6,209489,5
LOT-133,TRAY-2290,171687,86451,143047,118,3553,405,447,406,1577,3874,3322,118,290,291,51153,5,344960,6,209650,6
LOT-133,TRAY-2291,171687,86451,143046,118,3545,405,449,406,1544,3861,3475,118,290,291,51166,5,345079,5,209545,6
LOT-133,TRAY-2296,171679,86518,143354,118,3542,405,451,405,1662,3870,3398,117,290,291,51645,5,345046,5,209590,5
LOT-133,TRAY-2298,171771,88720,143216,118,3551,404,455,404,1760,3866,3354,118,290,290,52229,5,344978,5,209429,9
LOT-133,TRAY-2300,171501,88726,143166,119,3546,405,459,405,1722,3871,3420,118,290,291,52140,5,345111,5,209478,8
LOT-133,TRAY-2301,171500,88725,143167,118,3551,405,456,405,1738,3874,3409,118,290,291,52102,5,345088,5,209526,5
LOT-133,TRAY-2303,171381,86528,143160,118,3578,405,461,406,1783,3890,3476,117,290,291,52097,5,345097,5,208968,6
LOT-133,TRAY-2304,170922,88923,143016,118,3550,405,449,405,1679,3875,3377,118,290,291,52274,5,344989,6,209564,8
LOT-133,TRAY-2307,170806,89318,142658,118,3550,405,449,405,1747,3873,3413,118,289,290,52258,6,344521,8,209497,6
